#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:06:05', checksum=807827523, kind='rlz-016', investigation_time=50.0"
lon,lat,0.687000~PGA,0.687000~SA(0.05),0.687000~SA(0.075),0.687000~SA(0.1),0.687000~SA(0.15),0.687000~SA(0.2),0.687000~SA(0.25),0.687000~SA(0.3),0.687000~SA(0.4),0.687000~SA(0.5),0.687000~SA(0.6),0.687000~SA(0.75),0.687000~SA(1.0),0.687000~SA(1.25),0.687000~SA(1.5),0.687000~SA(2.0),0.687000~SA(3.0),0.687000~SA(4.0),0.687000~SA(5.0),0.500000~PGA,0.500000~SA(0.05),0.500000~SA(0.075),0.500000~SA(0.1),0.500000~SA(0.15),0.500000~SA(0.2),0.500000~SA(0.25),0.500000~SA(0.3),0.500000~SA(0.4),0.500000~SA(0.5),0.500000~SA(0.6),0.500000~SA(0.75),0.500000~SA(1.0),0.500000~SA(1.25),0.500000~SA(1.5),0.500000~SA(2.0),0.500000~SA(3.0),0.500000~SA(4.0),0.500000~SA(5.0),0.200000~PGA,0.200000~SA(0.05),0.200000~SA(0.075),0.200000~SA(0.1),0.200000~SA(0.15),0.200000~SA(0.2),0.200000~SA(0.25),0.200000~SA(0.3),0.200000~SA(0.4),0.200000~SA(0.5),0.200000~SA(0.6),0.200000~SA(0.75),0.200000~SA(1.0),0.200000~SA(1.25),0.200000~SA(1.5),0.200000~SA(2.0),0.200000~SA(3.0),0.200000~SA(4.0),0.200000~SA(5.0),0.100000~PGA,0.100000~SA(0.05),0.100000~SA(0.075),0.100000~SA(0.1),0.100000~SA(0.15),0.100000~SA(0.2),0.100000~SA(0.25),0.100000~SA(0.3),0.100000~SA(0.4),0.100000~SA(0.5),0.100000~SA(0.6),0.100000~SA(0.75),0.100000~SA(1.0),0.100000~SA(1.25),0.100000~SA(1.5),0.100000~SA(2.0),0.100000~SA(3.0),0.100000~SA(4.0),0.100000~SA(5.0),0.020000~PGA,0.020000~SA(0.05),0.020000~SA(0.075),0.020000~SA(0.1),0.020000~SA(0.15),0.020000~SA(0.2),0.020000~SA(0.25),0.020000~SA(0.3),0.020000~SA(0.4),0.020000~SA(0.5),0.020000~SA(0.6),0.020000~SA(0.75),0.020000~SA(1.0),0.020000~SA(1.25),0.020000~SA(1.5),0.020000~SA(2.0),0.020000~SA(3.0),0.020000~SA(4.0),0.020000~SA(5.0)
-78.48510,-0.17530,2.512491E-01,3.660426E-01,4.663336E-01,5.149069E-01,5.628226E-01,5.858856E-01,5.757295E-01,5.531615E-01,4.993641E-01,4.178944E-01,3.568318E-01,2.836076E-01,1.919992E-01,1.348747E-01,1.005999E-01,6.043765E-02,2.222307E-02,1.158692E-02,0.000000E+00,3.136262E-01,4.516445E-01,5.636023E-01,6.333155E-01,6.849920E-01,7.127516E-01,7.217281E-01,6.995082E-01,6.251552E-01,5.365441E-01,4.544500E-01,3.690432E-01,2.507735E-01,1.767553E-01,1.320044E-01,7.967013E-02,2.926301E-02,1.531544E-02,0.000000E+00,4.632035E-01,6.472749E-01,8.152469E-01,9.098193E-01,1.004096E+00,1.065049E+00,1.086194E+00,1.061080E+00,9.743980E-01,8.522231E-01,7.302335E-01,5.963677E-01,4.172040E-01,2.963187E-01,2.221746E-01,1.352502E-01,4.967844E-02,2.593101E-02,1.622510E-02,5.678258E-01,8.023101E-01,1.000144E+00,1.131983E+00,1.248642E+00,1.326396E+00,1.368790E+00,1.347420E+00,1.255157E+00,1.103408E+00,9.564351E-01,7.884545E-01,5.580348E-01,3.980305E-01,2.994689E-01,1.836188E-01,6.786633E-02,3.510315E-02,2.202718E-02,8.593931E-01,1.212173E+00,1.525939E+00,1.708366E+00,1.887614E+00,2.021508E+00,2.110488E+00,2.099202E+00,1.990502E+00,1.789830E+00,1.576807E+00,1.329373E+00,9.636377E-01,6.959057E-01,5.285360E-01,3.288527E-01,1.237297E-01,6.278685E-02,3.908761E-02
