#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.16.7', start_date='2025-06-06T23:02:39', checksum=582774884, kind='rlz-019', investigation_time=50.0, imt='SA(1.5)'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
-78.48510,-0.17530,0.00000,1.000000E+00,9.999977E-01,9.999277E-01,9.990109E-01,9.929544E-01,9.695458E-01,9.101809E-01,8.025261E-01,6.536499E-01,4.886445E-01,3.359917E-01,2.139506E-01,1.271176E-01,7.083273E-02,3.705866E-02,1.814839E-02,8.265891E-03,3.472052E-03,1.332814E-03,4.634554E-04
