#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.16.7', start_date='2025-06-07T20:09:45', checksum=1320777357, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
-78.45283,-0.15805,0.00000,1.000000E+00,9.999993E-01,9.999751E-01,9.995845E-01,9.964057E-01,9.814456E-01,9.362964E-01,8.420252E-01,6.976611E-01,5.270985E-01,3.639144E-01,2.315092E-01,1.367012E-01,7.508434E-02,3.823445E-02,1.792864E-02,7.681121E-03,2.984595E-03,1.045119E-03,3.280455E-04
