#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.16.7', start_date='2025-06-06T23:02:39', checksum=582774884, kind='quantile-0.16', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0015473,poe-0.0023942,poe-0.0037046,poe-0.0057323,poe-0.0088697,poe-0.0137244,poe-0.0212361,poe-0.0328592,poe-0.0508439,poe-0.0786722,poe-0.1217316,poe-0.1883585,poe-0.2914522,poe-0.4509719,poe-0.6978010,poe-1.0797263,poe-1.6706896,poe-2.5851032,poe-4.0000000
-78.48510,-0.17530,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999853E-01,9.968268E-01,9.355046E-01,6.999871E-01,3.832986E-01,1.595021E-01,3.622773E-02,3.861482E-03,3.065913E-04,1.898320E-05,6.046582E-07
