#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.16.7', start_date='2025-06-07T20:09:45', checksum=1320777357, kind='quantile-0.84', investigation_time=50.0, imt='SA(5.0)'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
-78.45283,-0.15805,0.00000,7.475946E-01,5.989627E-01,4.450732E-01,3.069689E-01,1.962697E-01,1.156302E-01,6.214362E-02,3.011652E-02,1.304197E-02,5.004229E-03,1.689622E-03,4.991597E-04,1.284264E-04,2.866552E-05,5.864920E-06,1.116824E-06,1.843596E-07,2.620744E-08,3.138011E-09,2.899998E-10
