#,,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,mag,lon,lat,mean
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,4.24247E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.58871E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-3.17303E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-2.77334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-2.37364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-1.97394E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-1.57424E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-1.17454E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-7.74847E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,-3.75149E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,2.45489E-02,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,4.24247E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.54874E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-3.17303E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-2.77334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-2.37364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-1.97394E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-1.57424E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-1.17454E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-7.74847E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,-3.75149E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,2.45489E-02,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,4.24247E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,6.75000E+00,-7.50877E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-3.17303E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-2.77334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-2.37364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-1.97394E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-1.57424E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-1.17454E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-7.74847E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,-3.75149E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,2.45489E-02,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,4.24247E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.18825E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-3.17303E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-2.77334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-2.37364E+00,1.49677E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-1.97394E+00,2.85388E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-1.57424E+00,5.32687E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-1.17454E+00,1.33058E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-7.74847E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,-3.75149E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,2.45489E-02,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,4.24247E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.14828E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-3.17303E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-2.77334E+00,2.83293E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-2.37364E+00,1.29589E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-1.97394E+00,1.69589E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-1.57424E+00,3.28476E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-1.17454E+00,3.73676E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-7.74847E-01,3.82267E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,-3.75149E-01,3.01057E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,2.45489E-02,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,4.24247E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.10831E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-3.17303E+00,1.43316E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-2.77334E+00,1.39833E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-2.37364E+00,2.96958E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-1.97394E+00,4.21799E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-1.57424E+00,8.77028E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-1.17454E+00,1.07100E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-7.74847E-01,1.41631E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,-3.75149E-01,3.38388E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,2.45489E-02,2.67205E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,4.24247E-01,8.24553E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.06834E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-3.57273E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-3.17303E+00,3.38216E-07
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-2.77334E+00,1.69213E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-2.37364E+00,3.47226E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-1.97394E+00,3.52694E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-1.57424E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-1.17454E+00,4.84798E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-7.74847E-01,1.86113E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,-3.75149E-01,8.80867E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,2.45489E-02,7.31384E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,4.24247E-01,7.46064E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,8.23944E-01,6.06612E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,1.22364E+00,5.16798E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,2.02304E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-8.02837E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-3.57273E+00,9.53728E-08
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-3.17303E+00,3.00585E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-2.77334E+00,7.27688E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-2.37364E+00,1.03970E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-1.97394E+00,4.39721E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-1.57424E+00,3.66888E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-1.17454E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-7.74847E-01,1.96526E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,-3.75149E-01,1.86866E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,2.45489E-02,1.57826E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,4.24247E-01,2.19173E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,8.23944E-01,1.48278E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,1.22364E+00,4.66670E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,1.62334E+00,1.81428E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,2.02304E+00,1.96142E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,2.42274E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,2.82243E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.98840E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-3.57273E+00,3.33531E-07
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-3.17303E+00,1.09457E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-2.77334E+00,2.87342E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-2.37364E+00,4.82516E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-1.97394E+00,1.23152E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-1.57424E+00,8.26445E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-1.17454E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-7.74847E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,-3.75149E-01,4.88961E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,2.45489E-02,2.00280E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,4.24247E-01,6.87002E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,8.23944E-01,2.29257E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,1.22364E+00,8.96213E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,1.62334E+00,4.74260E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,2.02304E+00,2.27644E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,2.42274E+00,5.12566E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,2.82243E+00,3.49086E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.94843E+01,3.22213E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-3.57273E+00,1.07629E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-3.17303E+00,2.47753E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-2.77334E+00,5.01171E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-2.37364E+00,1.84564E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-1.97394E+00,9.03247E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-1.57424E+00,5.47080E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-1.17454E+00,2.30493E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-7.74847E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,-3.75149E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,2.45489E-02,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,4.24247E-01,3.77718E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,8.23944E-01,1.90572E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,1.22364E+00,1.24790E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,1.62334E+00,6.49562E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,2.02304E+00,2.93044E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,2.42274E+00,1.09505E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,2.82243E+00,4.70540E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.90846E+01,3.22213E+00,7.12198E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-3.57273E+00,1.68216E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-3.17303E+00,2.49337E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-2.77334E+00,4.88658E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-2.37364E+00,1.68415E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-1.97394E+00,1.21545E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-1.57424E+00,5.96871E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-1.17454E+00,6.51765E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-7.74847E-01,1.12858E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,-3.75149E-01,1.44244E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,2.45489E-02,3.77499E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,4.24247E-01,2.13989E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,8.23944E-01,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,1.22364E+00,1.95102E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,1.62334E+00,4.17074E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,2.02304E+00,3.79413E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,2.42274E+00,1.55574E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,2.82243E+00,7.58985E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.86849E+01,3.22213E+00,2.98987E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-3.57273E+00,1.77265E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-3.17303E+00,1.30542E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-2.77334E+00,4.30655E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-2.37364E+00,1.43297E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-1.97394E+00,2.40002E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-1.57424E+00,1.21063E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-1.17454E+00,1.86375E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-7.74847E-01,3.43345E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,-3.75149E-01,3.95484E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,2.45489E-02,1.24867E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,4.24247E-01,3.49904E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,8.23944E-01,6.17095E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,1.22364E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,1.62334E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,2.02304E+00,2.94182E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,2.42274E+00,9.35963E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,2.82243E+00,6.08959E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.82853E+01,3.22213E+00,2.39783E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-3.57273E+00,1.88257E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-3.17303E+00,6.71083E-06
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-2.77334E+00,3.88037E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-2.37364E+00,8.95241E-05
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-1.97394E+00,1.25771E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-1.57424E+00,1.69316E-04
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-1.17454E+00,3.53716E-03
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-7.74847E-01,1.60584E-02
SA(3.53),2.44516E-02,6.87000E-01,7.25000E+00,-7.78856E+01,-3.75149E-01,6.94827E-02
