#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.16.3', start_date='2024-12-20T11:37:03', checksum=755070595, kind='rlz-032', investigation_time=50.0"
lon,lat,0.687000~PGA,0.687000~SA(0.05),0.687000~SA(0.075),0.687000~SA(0.1),0.687000~SA(0.15),0.687000~SA(0.2),0.687000~SA(0.25),0.687000~SA(0.3),0.687000~SA(0.4),0.687000~SA(0.5),0.687000~SA(0.6),0.687000~SA(0.75),0.687000~SA(1.0),0.687000~SA(1.25),0.687000~SA(1.5),0.687000~SA(2.0),0.687000~SA(3.0),0.687000~SA(4.0),0.687000~SA(5.0),0.500000~PGA,0.500000~SA(0.05),0.500000~SA(0.075),0.500000~SA(0.1),0.500000~SA(0.15),0.500000~SA(0.2),0.500000~SA(0.25),0.500000~SA(0.3),0.500000~SA(0.4),0.500000~SA(0.5),0.500000~SA(0.6),0.500000~SA(0.75),0.500000~SA(1.0),0.500000~SA(1.25),0.500000~SA(1.5),0.500000~SA(2.0),0.500000~SA(3.0),0.500000~SA(4.0),0.500000~SA(5.0),0.200000~PGA,0.200000~SA(0.05),0.200000~SA(0.075),0.200000~SA(0.1),0.200000~SA(0.15),0.200000~SA(0.2),0.200000~SA(0.25),0.200000~SA(0.3),0.200000~SA(0.4),0.200000~SA(0.5),0.200000~SA(0.6),0.200000~SA(0.75),0.200000~SA(1.0),0.200000~SA(1.25),0.200000~SA(1.5),0.200000~SA(2.0),0.200000~SA(3.0),0.200000~SA(4.0),0.200000~SA(5.0),0.100000~PGA,0.100000~SA(0.05),0.100000~SA(0.075),0.100000~SA(0.1),0.100000~SA(0.15),0.100000~SA(0.2),0.100000~SA(0.25),0.100000~SA(0.3),0.100000~SA(0.4),0.100000~SA(0.5),0.100000~SA(0.6),0.100000~SA(0.75),0.100000~SA(1.0),0.100000~SA(1.25),0.100000~SA(1.5),0.100000~SA(2.0),0.100000~SA(3.0),0.100000~SA(4.0),0.100000~SA(5.0),0.020000~PGA,0.020000~SA(0.05),0.020000~SA(0.075),0.020000~SA(0.1),0.020000~SA(0.15),0.020000~SA(0.2),0.020000~SA(0.25),0.020000~SA(0.3),0.020000~SA(0.4),0.020000~SA(0.5),0.020000~SA(0.6),0.020000~SA(0.75),0.020000~SA(1.0),0.020000~SA(1.25),0.020000~SA(1.5),0.020000~SA(2.0),0.020000~SA(3.0),0.020000~SA(4.0),0.020000~SA(5.0)
-78.45283,-0.15805,2.955348E-01,4.037943E-01,5.117371E-01,5.875875E-01,6.258453E-01,6.096541E-01,6.010339E-01,6.178411E-01,5.267681E-01,4.625245E-01,4.097456E-01,3.588544E-01,2.658707E-01,2.003299E-01,1.610794E-01,1.003928E-01,5.643317E-02,3.352023E-02,2.206665E-02,3.480131E-01,4.907948E-01,6.349210E-01,7.085733E-01,7.663809E-01,7.484015E-01,7.583347E-01,7.876174E-01,6.881990E-01,6.101686E-01,5.476539E-01,4.823913E-01,3.657052E-01,2.774364E-01,2.222393E-01,1.402134E-01,7.994641E-02,4.743810E-02,3.126872E-02,5.057992E-01,6.996697E-01,9.099308E-01,1.030797E+00,1.126756E+00,1.131655E+00,1.169476E+00,1.254321E+00,1.129456E+00,1.041147E+00,9.585688E-01,8.592324E-01,6.785612E-01,5.204668E-01,4.198757E-01,2.704681E-01,1.583597E-01,9.226000E-02,5.996182E-02,6.133447E-01,8.554181E-01,1.120167E+00,1.262752E+00,1.368240E+00,1.392270E+00,1.466061E+00,1.610094E+00,1.483614E+00,1.398025E+00,1.304841E+00,1.190222E+00,9.555178E-01,7.384741E-01,6.005436E-01,3.888097E-01,2.296219E-01,1.318751E-01,8.609380E-02,8.704302E-01,1.220335E+00,1.618800E+00,1.836524E+00,1.999057E+00,2.076778E+00,2.230131E+00,2.494353E+00,2.409059E+00,2.354319E+00,2.258170E+00,2.112536E+00,1.749427E+00,1.369219E+00,1.126561E+00,7.285718E-01,4.379356E-01,2.464656E-01,1.625291E-01
